GCA_001817635.1	GWA2-46-10_sp001817635	1797684
GCA_001818155.1	UBA9645_sp001818155	1798460
GCA_001818435.1	2-02-FULL-48-11-A_sp001818435	1798553
GCA_001820215.1	GWA2-33-14_sp001820215	1802210
GCA_001830425.1	2-02-FULL-58-16_sp001830425	1802021
GCA_001830555.1	Sphingopyxis_sp001830555	1802172
GCA_001830835.1	UBA5619_sp001830835	1802287
GCA_001831095.1	UBA12508_sp001831095	1802431
GCA_001871435.1	UBA1557_sp001871435	1805238
GCA_001872485.1	UBA1567_sp001872485	1805310
GCA_001897305.1	UBA6175_sp001897305	1895828
GCA_001897825.1	Amoebophilus_sp001897825	1895716
GCA_001899145.1	40-80_sp001899145	1895763
GCA_001899285.1	Pseudolabrys_sp001899285	1895814
GCA_001953215.1	Usitatibacter_sp001953215	1904640
GCA_001983555.1	Epulopiscium_B_sp001983555	1712378
GCA_002010915.1	JdFR-97_sp002010915	1935136
GCA_002050355.1	GCA-002050365_sp002050355	1962176
GCA_002068775.1	Fen731_sp002068775	1852788
GCA_002071385.1	DMER64_sp002071385	1852797
GCA_002083435.1	Sphingomonas_sp002083435	1827383
GCA_002084875.1	4572-78_sp002084875	1972460
GCA_002110465.1	Rippkaea_sp002110465	1981054
GCA_002154585.1	Streptomyces_pseudogriseolus	36817
GCA_002159075.1	Bacillus_BB_thermozeamaize	230954
GCA_002163085.1	41-12-T18_sp002163085	1856285
GCA_002215665.1	UBA3072_sp002215665	1973746
GCA_002238505.1	Bin22_sp002238505	1916129
GCA_002240395.1	Luteimonas_citri_A	346
GCA_002243605.1	Geobacillus_lituanicus	169283
GCA_002256465.1	KS41_sp002256465	1917480
GCA_002279935.1	Hyphomicrobium_sp002279935	1970389
GCA_002280485.1	NCED01_sp002280485	1970503
GCA_002280615.1	Chryseoglobus_sp002280615	1970540
GCA_002281555.1	PFJX01_sp002281555	1970530
GCA_002285265.1	Lampropedia_sp002285265	2029117
GCA_002291465.1	Mycobacterium_lepraemurium	64667
GCA_002307015.1	UBA1318_sp002307015	1952885
GCA_002309415.1	UBA1222_sp002309415	1948473
GCA_002311855.1	UBA1144_sp002311855	1953208
GCA_002316545.1	UBA1020_sp002316545	1953313
GCA_002327585.1	UBA2163_sp002327585	1948796
GCA_002327905.1	UBA2202_sp002327905	1948307
GCA_002329325.1	UBA1429_sp002329325	1950188
GCA_002344525.1	Arctic95D-9_sp002344525	1951357
GCA_002347295.1	UBA2247_sp002347295	1948484
GCA_002347855.1	UBA2242_sp002347855	1953229
GCA_002353485.1	Prevotella_sp002353485	1947104
GCA_002359975.1	Polynucleobacter_sp002359975	1947077
GCA_002363695.1	Prevotella_sp002363695	1947130
GCA_002371335.1	Bilifractor_sp002371335	1946477
GCA_002377985.1	Luminiphilus_sp002377985	1951907
GCA_002382975.1	Fibrobacter_sp002382975	1946534
GCA_002384935.1	Pusillimonas_A_sp002384935	1947369
GCA_002387735.1	UBA923_sp002387735	1961486
GCA_002389665.1	Tepidicaulis_sp002389665	1952826
GCA_002393555.1	UBA4334_sp002393555	1952497
GCA_002396335.1	Cryptobacteroides_sp002396335	1950554
GCA_002401285.1	UBA11650_sp002401285	2030829
GCA_002401865.1	GCA-2401865_sp002401865	2030807
GCA_002403305.1	SR-FBR-E99_sp002403305	1950590
GCA_002403415.1	Sphingomonas_sp002403415	1947532
GCA_002406055.1	Ornithospirochaeta_sp002406055	1951267
GCA_002413065.1	C7867-002_sp002413065	1948827
GCA_002420425.1	UBA5680_sp002420425	1948185
GCA_002421445.1	UBA5629_sp002421445	1948506
GCA_002422375.1	UBA6154_sp002422375	1947815
GCA_002428045.1	UBA8416_sp002428045	1948268
GCA_002428285.1	UBA6130_sp002428285	1948844
GCA_002430835.1	Brevundimonas_sp002430835	1946133
GCA_002434045.1	UBA5946_sp002434045	1953369
GCA_002439755.1	UBA6382_sp002439755	1952511
GCA_002440705.1	IN17_sp002440705	1951865
GCA_002450755.1	UBA6930_sp002450755	1948562
GCA_002453315.1	Pseudogracilibacillus_sp002453315	1950334
GCA_002455605.1	Aminipila_sp002455605	1948095
GCA_002470515.1	Arenicella_sp002470515	1948214
GCA_002471705.1	UBA2146_sp002471705	1953257
GCA_002474415.1	Agathobacter_sp002474415	1952172
GCA_002482565.1	Solidesulfovibrio_magneticus_B	184917
GCA_002501065.1	Roseibacillus_B_sp002501065	1951374
GCA_002633015.1	Sulfuricurvum_sp002633015	2027917
GCA_002684495.1	UBA4421_sp002684495	1913989
GCA_002685275.1	UBA1847_sp002685275	1913989
GCA_002687175.1	UBA6539_sp002687175	2026774
GCA_002689455.1	UBA2136_sp002689455	2026759
GCA_002690495.1	GCA-002691585_sp002690495	2026754
GCA_002694685.1	Gracilimonas_sp002694685	2024824
GCA_002694745.1	Croceicoccus_sp002694745	1927144
GCA_002698305.1	UBA1006_sp002698305	2026716
GCA_002699125.1	GCA-2699125_sp002699125	2024896
GCA_002701605.2	TMED126_sp002701605	1869227
GCA_002713545.1	MedAcidi-G1_sp002713545	2024894
GCA_002714165.1	UBA11600_sp002714165	1978231
GCA_002714485.1	UBA9410_sp002714485	2024894
GCA_002714805.1	UBA8444_sp002714805	2021391
GCA_002716045.1	UBA2993_sp002716045	2026771
GCA_002721615.1	GCA-2721615_sp002721615	2026724
GCA_002722255.1	Winogradskyella_sp002722255	1883156
GCA_002722565.1	MedAcidi-G3_sp002722565	2024894
GCA_002725915.1	GCA-2725915_sp002725915	2026742
GCA_002728195.1	UBA11996_sp002728195	2026724
GCA_002730875.1	UBA3465_sp002730875	1898206
GCA_002732905.1	Robiginitomaculum_A_sp002732905	2030823
GCA_002737405.1	BAIKAL-G1-2R_sp002737405	2026779
GCA_002746235.1	GCA-2746235_sp002746235	2026780
GCA_002746415.1	Saonia_sp002746415	1871037
GCA_002746885.1	GCA-2746885_sp002746885	2026720
GCA_002753335.1	MYbin3_sp002753335	2032653
GCA_002763895.1	Thermochlorobacter_sp002763895	2033588
GCA_002772495.1	21-14-all-37-9_sp002772495	1975046
GCA_002772575.1	GWA2-46-15_sp002772575	2014325
GCA_002778785.1	1-14-0-10-45-34_sp002778785	1973927
GCA_002779605.1	UBA1543_sp002779605	1974123
GCA_002781365.1	Sulfurimonas_sp002781365	1975544
GCA_002786915.1	Rhodoferax_sp002786915	1973952
GCA_002787355.1	1-14-0-20-39-34_sp002787355	1974653
GCA_002788755.1	UM-FILTER-41-14_sp002788755	1974779
GCA_002790095.1	UBA1565_sp002790095	2014304
GCA_002792165.1	GCA-002779875_sp002792165	1975017
GCA_002792355.1	GWC2-37-13_sp002792355	1974822
GCA_002793215.1	CG1-02-35-72_sp002793215	1973999
GCA_002796325.1	1-14-0-20-47-16_sp002796325	1973975
GCA_002798275.1	Lysobacter_B_sp002798275	2032576
GCA_002813895.1	Cyanobacterium_sp002813895	2054282
GCA_002839855.1	PGYV01_sp002839855	2013807
GCA_002862095.1	Methylocystis_sp002862095	2056219
GCA_002862705.1	UBA7446_sp002862705	1871037
GCA_002868905.1	BM304_sp002868905	892
GCA_002869615.1	BM707_sp002869615	892
GCA_002897675.1	BMS3Bbin01_sp002897675	2005710
GCA_002898715.1	HRBIN24_sp002898715	2035419
GCA_002899765.1	Sulfurimonas_sp002899765	2022749
GCA_002902575.1	Staphylococcus_croceilyticus	319942
GCA_002952755.1	PMNU01_sp002952755	2056494
GCA_003012345.1	Phytohalomonas_tamaricis	2081032
GCA_003054655.1	Terrimicrobium_sp003054655	2161866
GCA_003094535.1	Thiodiazotropha_sp003094535	1968598
GCA_003104935.1	FEB-17_sp003104935	2026774
GCA_003104975.1	Methylomirabilis_sp003104975	2072417
GCA_003112755.1	Lawsonibacter_asaccharolyticus	2108523
GCA_003132825.1	PALSA-270_sp003132825	2052142
GCA_003136315.1	Urbifossiella_sp003136315	2052164
GCA_003138355.1	Palsa-513_sp003138355	1909295
GCA_003139545.1	Palsa-739_sp003139545	2900548
GCA_003140115.1	Palsa-504_sp003140115	2900548
GCA_003141195.1	UBA5619_sp003141195	2052184
GCA_003141815.1	RAAP-2_sp003141815	2024894
GCA_003142535.1	Fen-1166_sp003142535	2052184
GCA_003149065.1	Saccharofermentans_sp003149065	2202136
GCA_003149375.1	Vampirovibrio_chlorellavorus_B	758823
GCA_003150035.1	QALR01_sp003150035	1898207
GCA_003154115.1	Fen-1058_sp003154115	2052143
GCA_003154635.1	FEN-727_sp003154635	2900548
GCA_003161635.1	UBA7542_sp003161635	2052186
GCA_003164675.1	Palsa-1439_sp003164675	2026799
GCA_003165895.1	Bog-950_sp003165895	1898104
GCA_003170135.1	Fen-181_sp003170135	1978231
GCA_003209195.1	HIMB114_sp003209195	2162009
GCA_003209225.1	AAA240-E13_sp003209225	2162007
GCA_003209425.1	Prochlorococcus_A_sp003209425	2162531
GCA_003209895.1	GCA-2704625_sp003209895	2162019
GCA_003210015.1	Pelagibacter_sp003210015	2161999
GCA_003210135.1	Prochlorococcus_A_sp003210135	2162298
GCA_003211835.1	AG-422-B15_sp003211835	2162006
GCA_003212885.1	AG-432-D11_sp003212885	2162205
GCA_003216195.1	HIMB59_sp003216195	2162048
GCA_003216535.1	Prochlorococcus_A_sp003216535	2162261
GCA_003216755.1	Prochlorococcus_A_sp003216755	2162087
GCA_003218475.1	Udaeobacter_sp003218475	2026799
GCA_003219465.1	Udaeobacter_sp003219465	2026799
GCA_003220685.1	AR31_sp003220685	2053607
GCA_003220985.1	20CM-2-65-7_sp003220985	2026742
GCA_003222245.1	QHVH01_sp003222245	2169413
GCA_003222895.1	UBA11740_sp003222895	1978231
GCA_003233075.1	SZUA-41_sp003233075	1913989
GCA_003241595.1	UBA6156_sp003241595	294
GCA_003242495.1	ZC4RG39_sp003242495	1977087
GCA_003242705.1	SCN-69-37_sp003242705	1978231
GCA_003244255.1	QHCD01_sp003244255	2201155
GCA_003249015.1	Pseudanabaena_sp003249015	1153
GCA_003263785.1	Vibrio_variabilis	990271
GCA_003265685.1	Piscinibacter_caeni	1861917
GCA_003279935.1	Prochlorococcus_A_sp003279935	2162466
GCA_003280005.1	Pelagibacter_sp003280005	2162041
GCA_003281335.1	Prochlorococcus_A_sp003281335	2162061
GCA_003282825.1	Pelagibacter_sp003282825	2162029
GCA_003282975.1	Pelagibacter_sp003282975	2162022
GCA_003285105.1	MEBICO9517_sp003285105	2893045
GCA_003331195.1	UBA7441_sp003331195	2026784
GCA_003347645.1	Ga0077545_sp003347645	2172049
GCA_003354135.1	GLO-3_sp003354135	2026786
GCA_003402315.1	Nitrotoga_sp003402315	2184310
GCA_003417655.1	Lentibacter_sp003417655	2301226
GCA_003445715.1	49-20_sp003445715	2024896
GCA_003445855.1	UBA10450_sp003445855	2052183
GCA_003449595.1	UBA8158_sp003449595	2053581
GCA_003455655.1	Treponema_D_sp003455655	166
GCA_003482855.1	UBA11699_sp003482855	2026717
GCA_003482885.1	UBA9630_sp003482885	2045217
GCA_003484685.1	UBA12474_sp003484685	2030827
GCA_003484955.1	UBA8517_sp003484955	2026804
GCA_003507445.1	UBA12068_sp003507445	2045217
GCA_003528115.1	UBA10174_sp003528115	2035772
GCA_003535305.1	UBA7950_sp003535305	2053493
GCA_003551485.1	B1Sed10-187_sp003551485	2026777
GCA_003551565.1	PUMZ01_sp003551565	2094028
GCA_003552785.1	CSSed11-197_sp003552785	2026734
GCA_003553245.1	T1Sed10-97_sp003553245	2026778
GCA_003553945.1	T1SED10-81_sp003553945	37628
GCA_003557585.1	CSSED10-335_sp003557585	2093793
GCA_003559495.1	CSSED10-109M_sp003559495	37628
GCA_003559755.1	PUPC01_sp003559755	2026780
GCA_003564915.1	T3SED10-354_sp003564915	2053526
GCA_003566475.1	PXDE01_sp003566475	2056642
GCA_003584865.1	KS41_sp003584865	2304002
GCA_003599475.1	SURF-15_sp003599475	2049433
GCA_003599485.1	SURF-13_sp003599485	1913989
GCA_003599735.1	SURF-43_sp003599735	2026734
GCA_003611745.1	Butyribacter_sp003611745	2320117
GCA_003641345.1	QNAD01_sp003641345	2053527
GCA_003644445.1	B32-G15_sp003644445	2035772
GCA_003670475.1	Limnocylindrus_sp003670475	2839884
GCA_003694545.1	J119_sp003694545	2762014
GCA_003695725.1	J061_sp003695725	2419984
GCA_003762615.1	CAG-485_sp002493045	2486461
GCA_003862155.1	Weimeria_bifida	1898203
GCA_003934925.1	Sulfurovum_sp003934925	2496635
GCA_003962975.1	AWTP1-31_sp003962975	2026720
GCA_003989075.1	RXIX01_sp003989075	2053538
GCA_004017275.1	Mesorhizobium_sp004017275	1871066
GCA_004211245.1	Variovorax_sp004211245	1871043
GCA_004213155.1	MED-G107_sp004213155	2026776
GCA_004297005.1	Stagnimonas_sp004297005	1969813
GCA_004297635.1	Rhizorhabdus_sp004297635	1968843
GCA_004297765.1	FW602-bin16_sp004297765	2026724
GCA_004322265.1	UBA1547_sp004322265	2052139
GCA_004356615.1	SMWT01_sp004356615	2026735
GCA_004359435.1	PTET01_sp004359435	1871037
GCA_004377365.1	E26-bin7_sp004377365	2073117
GCA_004555855.1	CAG-115_sp004555855	51123
GCA_004557185.1	Alloprevotella_sp004557185	2030927
GCA_004762155.1	Tenacibaculum_sp004762155	1871037
GCA_004793545.1	14-2_sp004793545	3032872
GCA_005063415.1	Mesorhizobium_sp005063415	1871066
GCA_005116745.1	Nitrospira_F_sp005116745	70125
GCA_005402585.1	Micromonospora_sp005402585	2494575
GCA_005697215.1	Nanosynbacter_sp005697215	713059
GCA_005877655.1	VBOC01_sp005877655	2053306
GCA_005880615.1	CF-121_sp005880615	2026724
GCA_005880985.1	CF-134_sp005880985	2026724
GCA_005885325.1	AC-69_sp005885325	2900548
GCA_005889515.1	CF-96_sp005889515	2026724
GCA_005893265.1	WS-7_sp005893265	2212470
GCA_006212005.1	UBA1140_sp006212005	1969726
GCA_007117285.1	CSBR16-174_sp007117285	1903720
GCA_007125845.1	SLCK01_sp007125845	2026742
GCA_007126715.1	Roseinatronobacter_sp007126715	1945756
GCA_007130675.1	UBA2224_sp007130675	2030809
GCA_007136405.1	SLHA01_sp007136405	2053570
GCA_007244385.1	Desulforhabdus_sp007244385	2502061
GCA_007280285.1	UBA6136_sp007280285	39769
GCA_007362955.1	Lysinibacillus_fusiformis_E	28031
GCA_007571095.1	RKSB01_sp007571095	2315472
GCA_007693845.1	SKZB01_sp007693845	2052180
GCA_007748075.1	Pan265_sp007748075	2527982
GCA_007751475.1	GCA-2862085_sp007751475	2528018
GCA_007996965.1	OmCyn01_sp007996965	2496102
GCA_008681155.1	UBA1417_sp003531055	1879010
GCA_009377755.1	WHTM01_sp009377755	1909294
GCA_009379795.1	WHTC01_sp009379795	2497630
GCA_009646425.1	UBA2463_sp009646425	1778438
GCA_009691685.1	UBA953_sp002737185	2026772
GCA_009691765.1	SXUL01_sp009691765	2026780
GCA_009692155.1	2-02-FULL-62-14_sp009692155	2026770
GCA_009693115.1	SHXW01_sp009693115	2026734
GCA_009694215.1	Z2-YC6860_sp009694215	2021379
GCA_009694265.1	Pseudolabrys_sp009694265	1960880
GCA_009702045.1	UBA668_sp009702045	2900548
GCA_009702325.1	PALSA-600_sp009702325	2900548
GCA_009773635.1	Rhabdaerophilum_sp009773635	1978229
GCA_009777575.1	WRLO01_sp009777575	2030808
GCA_009777725.1	UBA946_sp009777725	2485925
GCA_009777825.1	WRLA01_sp009777825	2030927
GCA_009778535.1	Propionicimonas_sp009778535	2021380
GCA_009778865.1	WRFJ01_sp009778865	2026724
GCA_009781325.1	WQYJ01_sp009781325	2021380
GCA_009781535.1	WRHU01_sp009781535	2052159
GCA_009784375.1	WRAD01_sp009784375	1879010
GCA_009786025.1	UBA931_sp009786025	1977087
GCA_009833045.1	GYS-P2D_sp009833045	2692196
GCA_009839505.1	VXYL01_sp009839505	1913989
GCA_009840525.1	BD2-11_sp009840525	1913989
GCA_009840625.1	VXNJ01_sp009840625	2026724
GCA_009840715.1	VXNE01_sp009840715	1913989
GCA_009885085.1	VFLK01_sp009885085	2053589
GCA_009885395.1	SXLG01_sp009885395	2026735
GCA_009918525.1	RGDT01_sp009918525	2052181
GCA_009923795.1	Chakrabartia_sp009923795	1930536
GCA_009924885.1	LMEP-6097_sp009924885	1977087
GCA_010031985.1	UBA964_sp010031985	1913989
GCA_011046085.1	DSBK01_sp011046085	2900548
GCA_011046145.1	DSBA01_sp011046145	2053634
GCA_011046725.1	DSPG01_sp011046725	1904441
GCA_011047005.1	DSOM01_sp011047005	2282151
GCA_011047235.1	SpSt-318_sp011047235	1977087
GCA_011049385.1	DSBX01_sp011049385	2052148
GCA_011054265.1	HRBIN26_sp011054265	1382356
GCA_011056835.1	DSDU01_sp011056835	2026735
GCA_011057325.1	DSGV01_sp011057325	2026724
GCA_011170325.1	W265_sp011170325	2026734
GCA_011333485.1	DTKY01_sp011333485	2068625
GCA_011371355.1	DRQR01_sp011371355	2900548
GCA_011388305.1	UBA6098_sp011388305	2053527
GCA_011388535.1	DRUS01_sp011388535	2052143
GCA_011388795.1	JACADV01_sp011388795	1978231
GCA_011389885.1	JABBTK01_sp011389885	1913989
GCA_011390675.1	JAABTL01_sp011390675	2026798
GCA_011523705.1	UBA6055_sp011523705	2026724
GCA_011523785.1	UBA11872_sp011523785	2026724
GCA_011523825.1	WTFX01_sp011523825	2497627
GCA_011526105.1	WYAZ01_sp011526105	2026735
GCA_011752475.1	Buchnera_aphidicola_BG	9
GCA_012031415.1	JAAUTN01_sp012031415	2720459
GCA_012033335.1	JAAURB01_sp012033335	2720435
GCA_012033355.1	JAAUTN01_sp012033355	2720434
GCA_012103035.1	Ochrobactrum_oryzae	335286
GCA_012103455.1	WLWT01_sp012103455	1913989
GCA_012271125.1	JAAXHB01_sp012271125	2900548
GCA_012512255.1	DUVY01_sp012512255	1898207
GCA_012516825.1	RZYY01_sp012516825	2034841
GCA_012519525.1	UBA5266_sp012519525	2030927
GCA_012520035.1	DUQX01_sp012520035	1879010
GCA_012523015.1	JAAYBJ01_sp012523015	2030809
GCA_012523355.1	JAAYIR01_sp012523355	2099669
GCA_012524135.1	JAAYNZ01_sp012524135	2384
GCA_012719815.1	SZUA-584_sp012719815	2054177
GCA_012728815.1	DTU024_sp012728815	1898207
GCA_012729315.1	JAAYDI01_sp012729315	2026779
GCA_012840965.1	DUVQ01_sp012840965	2687297
GCA_012842275.1	DTU068_sp012842275	2699755
GCA_013001685.1	JABDMD01_sp013001685	1913989
GCA_013002025.1	Arenicella_sp013002025	1913989
GCA_013002475.1	JABDJM01_sp013002475	2202734
GCA_013141065.1	Bacteriovorax_sp013141065	2081706
GCA_013150915.1	BMS3Bbin11_sp013150915	1913989
GCA_013151645.1	JAADHU01_sp013151645	1913989
GCA_013152795.1	JAADFS01_sp013152795	2599930
GCA_013177795.1	UBA2192_sp013177795	2052184
GCA_013177895.1	GWF1-51-8_sp013177895	2614249
GCA_013178375.1	Ch67_sp013178375	1913989
GCA_013201395.1	Syntrophopropionicum_ammoniitolerans	2807340
GCA_013213875.1	W260_sp013213875	2006849
GCA_013285555.1	Aurora_vandensis	2714958
GCA_013285685.1	Mucilaginibacter_sp013285685	1898104
GCA_013285775.1	JABDHB01_sp013285775	2081524
GCA_013285805.1	JABEUT01_sp013285805	1898104
GCA_013285905.1	Flavipsychrobacter_sp013285905	1898104
GCA_013286205.1	Bog-1183_sp013286205	2715505
GCA_013288285.1	Flavipsychrobacter_sp013288285	1898104
GCA_013288805.1	JABDBE01_sp013288805	1978231
GCA_013289065.1	Sediminibacterium_sp013289065	1898104
GCA_013289145.1	UBA11073_sp013289145	1913988
GCA_013334245.1	JAAXTX01_sp013334245	2045217
GCA_013334845.1	JAAXWV01_sp013334845	2282149
GCA_013336285.1	JAAXTX01_sp013336285	2045217
GCA_013349435.1	QNBT01_sp013349435	2026780
GCA_013359125.1	JABWCR01_sp013359125	2033014
GCA_013360915.1	JABWAT01_sp013360915	1898104
GCA_013368515.1	GN02-872_sp013368515	2044595
GCA_013376995.1	UBA4417_sp013376995	1898104
GCA_013387215.1	WARW01_sp013387215	2052139
GCA_013423955.1	Ottowia_beijingensis	1207057
GCA_013457415.1	Rahnella_sp013457415	2662179
GCA_013693735.1	GCA-013693735_sp013693735	1962975
GCA_013695915.1	Rubrobacter_A_sp013695915	2036010
GCA_013698385.1	SPCO01_sp013698385	2026724
GCA_013821025.1	JACDHN01_sp013821025	2080302
GCA_013822085.1	WM-009_sp013822085	41672
GCA_013822735.1	PNKZ01_sp013822735	117
GCA_013824385.1	UBA6107_sp013824385	1872519
GCA_014116815.1	Jidaibacter_sp014116815	2759495
GCA_014190215.1	Casp-actino8_sp014190215	1883427
GCA_014190275.1	GCA-2737125_sp014190275	1883427
GCA_014192065.1	Fen-1231_sp014192065	2026742
GCA_014237605.1	GCA-2721545_sp014237605	2026767
GCA_014238965.1	JABAAC01_sp014238965	2052180
GCA_014239275.1	MAG-121220-bin8_sp014239275	1871037
GCA_014337155.1	CAG-127_sp900319515	2763670
GCA_014338185.1	Dokdonella_A_sp014338185	2006849
GCA_014359965.1	Saccharicenans_sp014359965	2052149
GCA_014360825.1	JACIWT01_sp014360825	2026724
GCA_014378465.1	UBA1018_sp014378465	2599941
GCA_014379105.1	JACMML01_sp014379105	2026778
GCA_014379385.1	JACMLW01_sp014379385	2052180
GCA_014380065.1	Stenomitos_sp014380065	2811348
GCA_014380115.1	JACMKK01_sp014380115	1873125
GCA_014381165.1	JACMIM01_sp014381165	2762507
GCA_014381745.1	UBA3125_sp014381745	2900548
GCA_014382585.1	JACNJL01_sp014382585	2052186
GCA_014384795.1	NSJ-53_sp014384795	2763655
GCA_014647935.1	Planomonospora_parontospora	58119
GCA_014649555.1	Streptomyces_globisporus	1908
GCA_014650015.1	Streptomyces_griseoloalbus	67303
GCA_014652975.1	Kocuria_marina	223184
GCA_014653455.1	Pelagibacter_sp014653455	2760045
GCA_014653725.1	AG-422-B15_sp014653725	2760034
GCA_014653835.1	Pelagibacter_A_sp014653835	2760030
GCA_014728145.1	WJMC01_sp014728145	2053527
GCA_014728535.1	WJLL01_sp014728535	2053593
GCA_014729135.1	WJKK01_sp014729135	2053526
GCA_014860565.1	SZUA-365_sp014860565	1898104
GCA_014874355.1	JACWAJ01_sp014874355	1869227
GCA_014874485.1	DTLA01_sp014874485	2026724
GCA_015056385.1	SIG354_sp015056385	1898207
GCA_015060075.1	Alistipes_sp015060075	2049048
GCA_015060325.1	Cryptobacteroides_sp015060325	2030927
GCA_015064785.1	RGIG3925_sp015064785	2485925
GCA_015075185.1	DSQQ01_sp015075185	2073117
GCA_015075365.1	Prosthecobacter_sp015075365	2026800
GCA_015075555.1	UCB2_sp015075555	2739507
GCA_015139955.1	Stammera_capleta_C	2608262
GCA_015231595.1	JADGBH01_sp015231595	2044940
GCA_015232855.1	JADFYW01_sp015232855	2725311
GCA_015233895.1	JADFXG01_sp015233895	2026887
GCA_015265375.1	Rothia_sp015265375	1885016
GCA_015485155.1	Robiginitomaculum_B_sp015485155	2030823
GCA_015485655.1	S139-133_sp015485655	2052139
GCA_015486075.1	B14-G9_sp015486075	2026735
GCA_015486505.1	DSCM01_sp015486505	1977087
GCA_015487305.1	S012-90_sp015487305	2510335
GCA_015490835.1	GCA-002733185_sp015490835	1871037
GCA_015490895.1	HyVt-477_sp015490895	2030882
GCA_015494295.1	Thiogranum_sp015494295	1913989
GCA_015660645.1	CAJJAM01_sp015660645	1913989
GCA_015711875.1	Solincola_B_jinzensis	2900690
GCA_016000045.1	AER2-1_sp016000045	2484252
GCA_016124575.1	RI-182_sp016124575	1898111
GCA_016124645.1	UBA2020_sp016124645	1913988
GCA_016124845.1	UBA10329_sp016124845	2021391
